                    ALT_RAD                                                
                                                   ALT_RAD2                
                     DIRECT        D_GLOBAL        U_GLOBAL          Zenith
   Year Mn Dy Hr Mi        DIFFUSE2            D_IR            U_IR        
   2004  9  1  2 58   -0.42   15.52   15.29  300.74   12.18  307.46  88.626
   2004  9  1  2 59   -0.26   15.63   15.46  300.80   12.25  307.48  88.636
   2004  9  1  3  0   -0.21   15.93   15.75  300.92   12.43  307.56  88.645
   2004  9  1  3  1   -0.13   16.07   15.84  300.95   12.50  307.62  88.654
   2004  9  1  3  2   -0.17   16.10   15.84  300.94   12.47  307.55  88.663
   2004  9  1  3  3   -0.22   15.91   15.59  300.99   12.31  307.58  88.672
   2004  9  1  3  4   -0.21   15.52   15.18  300.95   12.00  307.62  88.680
   2004  9  1  3  5   -0.22   14.99   14.61  300.95   11.62  307.57  88.689
   2004  9  1  3  6   -0.27   14.58   14.26  300.82   11.40  307.50  88.697
   2004  9  1  3  7   -0.31   14.49   14.20  300.72   11.38  307.50  88.706
   2004  9  1  3  8   -0.31   14.43   14.17  300.69   11.40  307.35  88.714
   2004  9  1  3  9   -0.41   14.42   14.14  300.70   11.40  307.34  88.722
   2004  9  1  3 10   -0.52   14.31   14.03  300.77   11.32  307.27  88.730
   2004  9  1  3 11   -0.45   14.30   14.03  300.68   11.29  307.36  88.737
   2004  9  1  3 12   -0.54   14.36   14.07  300.42   11.31  307.21  88.745
   2004  9  1  3 13   -0.61   14.28   13.98  300.59   11.28  307.21  88.753
   2004  9  1  3 14   -0.56   14.41   14.19  300.82   11.37  307.23  88.760
   2004  9  1  3 15   -0.49   15.03   14.89  300.98   11.79  307.29  88.767
   2004  9  1  3 16   -0.45   15.54   15.38  301.08   12.08  307.28  88.774
   2004  9  1  3 17   -0.33   15.71   15.51  301.18   12.18  307.40  88.781
   2004  9  1  3 18   -0.22   15.65   15.40  301.18   12.10  307.39  88.788
   2004  9  1  3 19   -0.25   15.48   15.23  301.22   12.00  307.31  88.795
   2004  9  1  3 20   -0.30   15.28   15.00  301.18   11.87  307.24  88.802
   2004  9  1  3 21   -0.39   15.00   14.70  301.15   11.71  307.22  88.808
   2004  9  1  3 22   -0.36   14.74   14.46  301.28   11.55  307.33  88.815
   2004  9  1  3 23   -0.23   14.64   14.42  301.20   11.48  307.32  88.821
   2004  9  1  3 24   -0.20   14.68   14.50  301.24   11.53  307.40  88.827
   2004  9  1  3 25   -0.08   14.74   14.59  301.25   11.58  307.45  88.833
   2004  9  1  3 26    0.02   14.86   14.77  301.29   11.70  307.35  88.839
   2004  9  1  3 27    0.00   14.88   14.80  301.33   11.72  307.31  88.845
   2004  9  1  3 28    0.02   14.68   14.55  301.46   11.59  307.35  88.850
   2004  9  1  3 29    0.07   14.39   14.27  301.39   11.44  307.36  88.856
   2004  9  1  3 30    0.00   14.40   14.36  301.36   11.49  307.40  88.861
   2004  9  1  3 31   -0.02   14.73   14.70  301.38   11.68  307.41  88.867
   2004  9  1  3 32   -0.04   14.62   14.54  301.31   11.58  307.40  88.872
   2004  9  1  3 33    0.01   14.56   14.50  301.15   11.52  307.46  88.877
   2004  9  1  3 34    0.08   14.57   14.45  301.09   11.49  307.47  88.882
   2004  9  1  3 35    0.07   14.56   14.46  301.07   11.49  307.42  88.886
   2004  9  1  3 36    0.05   14.93   14.88  301.09   11.75  307.58  88.891
   2004  9  1  3 37    0.03   15.31   15.25  301.10   11.95  307.54  88.895
   2004  9  1  3 38    0.05   15.56   15.43  301.10   12.04  307.60  88.900
   2004  9  1  3 39    0.12   15.38   15.16  301.21   11.81  307.67  88.904
   2004  9  1  3 40    0.21   14.61   14.27  301.19   11.20  307.63  88.908
   2004  9  1  3 41    0.20   13.36   12.97  301.19   10.36  307.63  88.912
   2004  9  1  3 42    0.10   12.36   12.07  301.19    9.76  307.58  88.916
   2004  9  1  3 43    0.04   12.05   11.84  301.14    9.60  307.57  88.920
   2004  9  1  3 44    0.03   12.01   11.83  301.16    9.60  307.60  88.923
   2004  9  1  3 45   -0.02   12.38   12.27  301.22    9.88  307.60  88.927
   2004  9  1  3 46    0.03   13.31   13.27  301.24   10.51  307.60  88.930
   2004  9  1  3 47    0.11   14.32   14.25  301.35   11.07  307.67  88.933
   2004  9  1  3 48    0.25   15.00   14.79  301.42   11.41  307.75  88.937
   2004  9  1  3 49    0.36   14.88   14.57  301.36   11.32  307.81  88.940
   2004  9  1  3 50    0.49   14.61   14.33  301.24   11.18  307.74  88.942
   2004  9  1  3 51    1.01   14.13   13.78  300.69   10.77  307.72  88.945
   2004  9  1  3 52    1.18   13.61   13.21  300.00   10.34  307.82  88.948
   2004  9  1  3 53    0.93   13.16   12.77  299.84   10.04  307.73  88.950
   2004  9  1  3 54    0.81   12.64   12.31  299.70    9.74  307.60  88.953
