time (Julian Date),irradiance,uncertainty
2443601.0,1361.4029,0.0051818612
2443602.0,1361.4281,0.0055384596
2443603.0,1361.3272,0.0062376184
2443604.0,1361.2352,0.0065272791
2443605.0,1361.1411,0.0064429268
2443606.0,1361.3222,0.0065207775
2443607.0,1361.2593,0.0066708616
2443608.0,1361.6785,0.007164002
2443609.0,1361.4544,0.0071563007
2443610.0,1361.7758,0.0076655759
2443611.0,1361.5505,0.0071967578
2443612.0,1361.513,0.0063803182
2443613.0,1361.3468,0.0059065041
2443614.0,1361.2444,0.0061077264
2443615.0,1361.1138,0.0058413304
2443616.0,1361.1571,0.0055012674
2443617.0,1361.0707,0.0055766863
2443618.0,1361.4086,0.0059264322
2443619.0,1361.0351,0.0059024369
2443620.0,1361.21,0.0058806112
2443621.0,1361.4283,0.0064581245
2443622.0,1361.5979,0.0077105285
2443623.0,1361.7027,0.0074463423
2443624.0,1361.1235,0.0075540229
2443625.0,1361.8196,0.0079599332
2443626.0,1361.8092,0.0084373078
2443627.0,1361.5057,0.0088249296
2443628.0,1361.3378,0.0095890764
2443629.0,1361.4363,0.0092946188
2443630.0,1361.1809,0.0093494389
2443631.0,1361.1924,0.0094758819
2443632.0,1361.3183,0.0093521479
2443633.0,1361.5643,0.0089492647
2443634.0,1361.6112,0.0085755018
2443635.0,1361.8381,0.0084543994
2443636.0,1361.7611,0.0076527301
2443637.0,1361.4861,0.0062148165
2443638.0,1361.4797,0.0055778794
2443639.0,1361.4476,0.0051542409
2443640.0,1361.421,0.0054857272
2443641.0,1361.456,0.0058187313
2443642.0,1361.4183,0.0059789166
2443643.0,1361.2107,0.0062970129
2443644.0,1361.5079,0.0064198566
2443645.0,1361.3789,0.006578039
2443646.0,1361.4669,0.0062490202
2443647.0,1361.2638,0.0056505516
2443648.0,1361.329,0.005483898
2443649.0,1361.3439,0.0053813622
2443650.0,1361.3945,0.005404902
2443651.0,1361.3479,0.0056429719
2443652.0,1361.3453,0.0062025136
2443653.0,1361.2105,0.0065182146
2443654.0,1361.247,0.006595183
2443655.0,1361.2734,0.0069995202
2443656.0,1361.0544,0.0068943603
2443657.0,1360.8803,0.0066767849
2443658.0,1361.1982,0.0066881475
2443659.0,1361.2288,0.0065685173
2443660.0,1361.4009,0.0069493842
2443661.0,1361.4264,0.0066691306
2443662.0,1361.2335,0.0065514414
2443663.0,1361.1192,0.0053063993
2443664.0,1361.3413,0.0043364166
2443665.0,1361.3218,0.0042092575
2443666.0,1361.2401,0.0036785652
2443667.0,1361.3175,0.003735461
2443668.0,1361.2888,0.0036389316
2443669.0,1361.0375,0.003444394
2443670.0,1361.3281,0.0035707201
2443671.0,1361.2415,0.0039351055
2443672.0,1361.3194,0.0041716496
2443673.0,1361.4081,0.0044605276
2443674.0,1361.364,0.0049267058
2443675.0,1361.4085,0.0053877238
2443676.0,1361.4423,0.0059209177
2443677.0,1361.6804,0.0066168772
2443678.0,1361.6398,0.00696956
2443679.0,1361.8306,0.0075946036
2443680.0,1362.0068,0.0085076088
2443681.0,1361.8963,0.0094060073
2443682.0,1361.4069,0.009976022
2443683.0,1361.4795,0.010468214
2443684.0,1361.4216,0.010338959
2443685.0,1361.0738,0.009577134
2443686.0,1361.3265,0.0093649005
2443687.0,1361.299,0.0091399078
2443688.0,1361.5772,0.008601672
2443689.0,1361.571,0.0080718617
2443690.0,1361.4555,0.0070931997
2443691.0,1361.6322,0.0061560883
2443692.0,1361.4871,0.0050067189
2443693.0,1361.3136,0.0041795807
2443694.0,1361.2132,0.0042566427
2443695.0,1361.1519,0.0043789117
2443696.0,1361.2012,0.004403148
2443697.0,1361.3611,0.0051180388
2443698.0,1361.4948,0.0056372408
2443699.0,1361.4803,0.0065023668
2443700.0,1361.2926,0.0072480511
2443701.0,1360.9507,0.0079599862
2443702.0,1361.3058,0.0087057258
2443703.0,1361.0504,0.0081038551
2443704.0,1360.9502,0.0079519995
2443705.0,1361.409,0.0082886086
2443706.0,1361.3596,0.0078169345
2443707.0,1361.3494,0.0075092455
2443708.0,1361.6651,0.0070116553
2443709.0,1361.6161,0.0065952507
2443710.0,1361.6958,0.0061495985
2443711.0,1361.7788,0.0059397605
2443712.0,1361.5665,0.0049569295
2443713.0,1361.5079,0.0046889256
2443714.0,1361.4954,0.0043223112
2443715.0,1361.4086,0.0039652316
2443716.0,1361.4238,0.0038532213
2443717.0,1361.2092,0.0037558979
2443718.0,1361.3117,0.0036831975
2443719.0,1361.2496,0.0036329467
2443720.0,1361.2571,0.0036326163
2443721.0,1361.1816,0.0036066205
2443722.0,1361.1531,0.0033970333
2443723.0,1361.0446,0.0034056167
2443724.0,1361.163,0.0036684924
2443725.0,1361.2372,0.0038673564
2443726.0,1361.3239,0.0042620174
2443727.0,1361.4018,0.0046346346
2443728.0,1361.4488,0.0050553081
2443729.0,1361.3307,0.0052525294
2443730.0,1361.2724,0.0050687807
2443731.0,1361.2583,0.0050247159
2443732.0,1361.3824,0.0045679503
2443733.0,1361.4746,0.0047733713
2443734.0,1361.5448,0.0055556067
2443735.0,1361.5591,0.0053873739
2443736.0,1361.5498,0.0051838118
2443737.0,1361.459,0.0047064105
2443738.0,1361.2885,0.004393757
2443739.0,1361.2531,0.0041159804
2443740.0,1361.2026,0.0038169027
2443741.0,1361.1978,0.0035075736
2443742.0,1361.0837,0.0033110922
2443743.0,1361.1219,0.0033990762
2443744.0,1361.0678,0.0032593047
2443745.0,1361.1664,0.0033510683
2443746.0,1361.102,0.003264382
2443747.0,1361.1362,0.0029991863
2443748.0,1361.2043,0.0034921781
2443749.0,1361.2212,0.0035214579
2443750.0,1361.3172,0.0041566893
2443751.0,1361.3903,0.0047491919
2443752.0,1360.9333,0.0055989216
2443753.0,1361.5343,0.0074824788
2443754.0,1361.1328,0.0085748037
2443755.0,1360.636,0.0084393006
2443756.0,1361.0722,0.0088244152
2443757.0,1361.0166,0.0092661341
2443758.0,1361.1383,0.0093453531
2443759.0,1361.0835,0.0090747836
2443760.0,1361.2303,0.0081600741
2443761.0,1361.2819,0.0073788021
2443762.0,1361.2863,0.0067583572
2443763.0,1361.3722,0.0060880736
2443764.0,1361.2741,0.0058743001
2443765.0,1361.2355,0.0058435568
2443766.0,1361.2696,0.0062665191
2443767.0,1361.2787,0.0069821264
2443768.0,1360.9263,0.0078316129
2443769.0,1360.667,0.0079860994
2443770.0,1360.6222,0.0086412066
2443771.0,1360.8892,0.0084516495
2443772.0,1360.7161,0.0085277474
2443773.0,1360.9321,0.0087367054
2443774.0,1360.8274,0.0087087167
2443775.0,1361.1053,0.0080804007
2443776.0,1361.2904,0.0074798255
2443777.0,1361.2735,0.0073495622
2443778.0,1361.416,0.0066245192
2443779.0,1361.3263,0.0064648667
2443780.0,1361.2979,0.0065975864
2443781.0,1361.5101,0.0065744041
2443782.0,1361.3525,0.0061776051
2443783.0,1361.3601,0.0058962863
2443784.0,1361.4166,0.0057938877
2443785.0,1361.4283,0.0053240698
2443786.0,1361.3524,0.0053570241
2443787.0,1361.4272,0.0058616134
2443788.0,1361.5282,0.0057479438
2443789.0,1361.4288,0.0060854046
2443790.0,1361.2479,0.0067927666
2443791.0,1361.3977,0.0072022994
2443792.0,1361.6062,0.0076615091
2443793.0,1361.64,0.0083850376
2443794.0,1361.5136,0.0088703558
2443795.0,1361.6521,0.0089289738
2443796.0,1361.5114,0.0091043151
2443797.0,1361.2911,0.0093477875
2443798.0,1361.1507,0.0089767863
2443799.0,1361.2004,0.0085293195
2443800.0,1361.2402,0.0083424907
2443801.0,1361.4146,0.0083588546
2443802.0,1361.4799,0.0083851564
2443803.0,1361.2942,0.008120024
2443804.0,1361.3299,0.0076667515
2443805.0,1361.2959,0.0076778401
2443806.0,1361.5028,0.0072623986
2443807.0,1361.5413,0.0071909574
2443808.0,1361.4258,0.0070847362
2443809.0,1361.4117,0.0067976593
2443810.0,1361.0541,0.0067178554
2443811.0,1361.3474,0.0067424811
2443812.0,1361.2916,0.0064968618
2443813.0,1361.524,0.0062550277
2443814.0,1361.5651,0.006866756
2443815.0,1361.6002,0.0074046752
2443816.0,1361.7228,0.0082300329
2443817.0,1361.5059,0.0088891206
2443818.0,1361.7014,0.009128818
2443819.0,1361.2537,0.0085642983
2443820.0,1361.397,0.0084973674
2443821.0,1361.2375,0.0084244913
2443822.0,1361.1633,0.0083878687
2443823.0,1361.0502,0.0081738708
2443824.0,1360.8604,0.0071304512
2443825.0,1361.2792,0.0076970588
2443826.0,1361.1918,0.0069474209
2443827.0,1361.3059,0.0062194439
2443828.0,1361.3323,0.0052928064
2443829.0,1361.4946,0.0050607858
2443830.0,1361.2855,0.0049254747
2443831.0,1361.1512,0.0048316652
2443832.0,1361.3927,0.0056966118
2443833.0,1361.3336,0.0053370615
2443834.0,1361.2903,0.0045716027
2443835.0,1361.3739,0.0050848929
2443836.0,1361.4201,0.0050798546
2443837.0,1361.5671,0.0054926103
2443838.0,1361.6532,0.0059171884
2443839.0,1361.7393,0.0065175859
2443840.0,1361.6683,0.0072764119
2443841.0,1361.4955,0.0073782371
2443842.0,1361.2448,0.0069968536
2443843.0,1361.2628,0.0074648002
2443844.0,1361.5648,0.0091476757
2443845.0,1361.5698,0.009604486
2443846.0,1361.1404,0.0081018997
2443847.0,1361.3449,0.0091720695
2443848.0,1361.3247,0.0096395028
2443849.0,1361.5239,0.0090360977
2443850.0,1361.7986,0.0091401765
2443851.0,1361.414,0.0087503316
2443852.0,1360.7481,0.008930489
2443853.0,1360.5796,0.0089837731
2443854.0,1359.7788,0.0096974782
2443855.0,1358.8469,0.010773492
2443856.0,1360.1648,0.0093963257
2443857.0,1361.115,0.0084085916
2443858.0,1360.8131,0.0078570679
2443859.0,1360.7925,0.0080313251
2443860.0,1360.3096,0.005534006
2443861.0,1360.6241,0.0068454793
2443862.0,1360.9883,0.0060509444
2443863.0,1361.0595,0.0058986115
2443864.0,1360.6042,0.0037272223
2443865.0,1361.0113,0.0045824687
2443866.0,1361.2282,0.0050674007
2443867.0,1361.363,0.0052694755
2443868.0,1361.5008,0.0063669059
2443869.0,1361.5859,0.0069781204
2443870.0,1361.6419,0.0067006615
2443871.0,1361.9404,0.0086021073
2443872.0,1361.8661,0.0094413178
2443873.0,1361.1745,0.010115858
2443874.0,1360.7679,0.009635587
2443875.0,1361.1474,0.011148022
2443876.0,1361.3341,0.01131027
2443877.0,1361.162,0.012090738
2443878.0,1361.2663,0.011237927
2443879.0,1361.5313,0.011541455
2443880.0,1361.4623,0.01057259
2443881.0,1361.9457,0.011089004
2443882.0,1361.9778,0.01088534
2443883.0,1361.5288,0.011071334
2443884.0,1361.2972,0.010449589
2443885.0,1361.7081,0.010285394
2443886.0,1361.8797,0.010204761
2443887.0,1361.7629,0.010444627
2443888.0,1361.6061,0.0099175521
2443889.0,1361.525,0.0094881823
2443890.0,1361.2766,0.0090732545
2443891.0,1361.4641,0.0087853309
2443892.0,1361.2422,0.0082287229
2443893.0,1361.024,0.0081855417
2443894.0,1361.0593,0.0094488324
2443895.0,1360.9857,0.0096812122
2443896.0,1361.0709,0.010505032
2443897.0,1361.1651,0.0113394
2443898.0,1360.9733,0.01215585
2443899.0,1361.3671,0.012032778
2443900.0,1361.4986,0.011359642
2443901.0,1361.5395,0.010998112
2443902.0,1361.3507,0.010559143
2443903.0,1361.5571,0.010064432
2443904.0,1361.6291,0.010430749
2443905.0,1362.0591,0.0099630717
2443906.0,1362.4657,0.011426116
2443907.0,1362.275,0.010986499
2443908.0,1362.2052,0.01178029
2443909.0,1362.1628,0.011794695
2443910.0,1362.2793,0.012138647
2443911.0,1362.1091,0.01240762
2443912.0,1362.2732,0.012465237
2443913.0,1362.1424,0.01284354
2443914.0,1362.2101,0.012275488
2443915.0,1362.0069,0.011392382
2443916.0,1361.7859,0.010502609
2443917.0,1361.7579,0.010446511
2443918.0,1362.1883,0.011350943
2443919.0,1361.7078,0.0098133628
2443920.0,1361.649,0.010288518
2443921.0,1361.4844,0.010691194
2443922.0,1361.2061,0.011789034
2443923.0,1361.043,0.012938811
2443924.0,1361.1789,0.012983532
2443925.0,1361.2852,0.012629127
2443926.0,1361.3063,0.011936927
2443927.0,1361.4032,0.010867649
2443928.0,1361.6461,0.010229417
2443929.0,1361.8078,0.0093336246
2443930.0,1362.337,0.010071108
2443931.0,1362.0741,0.0087635597
2443932.0,1362.1829,0.0093701172
2443933.0,1362.2752,0.0097945649
2443934.0,1362.3668,0.010148939
2443935.0,1362.6704,0.011347675
2443936.0,1362.6823,0.011722133
2443937.0,1362.579,0.011929936
2443938.0,1362.3163,0.011477071
2443939.0,1362.3449,0.011736935
2443940.0,1362.389,0.011470645
2443941.0,1362.2001,0.011006706
2443942.0,1362.2588,0.011127513
2443943.0,1362.1241,0.010264844
2443944.0,1362.1727,0.010701038
2443945.0,1361.6246,0.011290668
2443946.0,1362.573,0.011051549
2443947.0,1362.6374,0.011289376
2443948.0,1362.5752,0.011614862
2443949.0,1362.1173,0.010292568
2443950.0,1361.9947,0.01031359
2443951.0,1362.4333,0.012156358
2443952.0,1362.4104,0.011783947
2443953.0,1362.2543,0.011057023
2443954.0,1362.0236,0.010672488
2443955.0,1361.9413,0.010382612
2443956.0,1361.875,0.011269347
2443957.0,1361.7125,0.01039722
2443958.0,1361.8648,0.010209666
2443959.0,1361.9807,0.010304692
2443960.0,1362.1416,0.010709602
2443961.0,1362.0365,0.010865883
2443962.0,1362.3175,0.011744955
2443963.0,1362.2854,0.012268789
2443964.0,1362.2516,0.013194405
2443965.0,1361.9715,0.013390407
2443966.0,1361.8908,0.013164618
2443967.0,1362.0206,0.012633354
2443968.0,1362.1041,0.011035302
2443969.0,1361.8154,0.01056489
2443970.0,1361.9104,0.0087367476
2443971.0,1361.9988,0.0084064526
2443972.0,1362.0602,0.0081442071
2443973.0,1362.064,0.0078416578
2443974.0,1361.9909,0.00821693
2443975.0,1362.0826,0.0085778726
2443976.0,1361.9489,0.0093481592
2443977.0,1361.9523,0.010827916
2443978.0,1361.7737,0.0097381542
2443979.0,1361.6547,0.0098990184
2443980.0,1361.9471,0.010637913
2443981.0,1361.6705,0.010153037
2443982.0,1361.5641,0.009214219
2443983.0,1361.7163,0.0084003346
2443984.0,1361.7681,0.0072596419
2443985.0,1361.8628,0.0069385753
2443986.0,1362.2313,0.0082217839
2443987.0,1361.774,0.0067655149
2443988.0,1361.8546,0.0084524497
2443989.0,1361.7363,0.0087984802
2443990.0,1361.6803,0.0092279273
2443991.0,1361.5225,0.011074376
2443992.0,1361.5279,0.011604877
2443993.0,1361.4766,0.011295596
2443994.0,1361.3621,0.010608057
2443995.0,1361.5273,0.010874734
2443996.0,1361.7448,0.010058935
2443997.0,1361.6437,0.0089959982
2443998.0,1361.8606,0.0094689703
2443999.0,1361.9366,0.0092669011
2444000.0,1361.6997,0.0082098836
2444001.0,1361.6689,0.0084125924
2444002.0,1361.7628,0.009300955
2444003.0,1361.8187,0.009908147
2444004.0,1361.8636,0.010993126
2444005.0,1361.7791,0.011221478
2444006.0,1361.4532,0.010420708
2444007.0,1361.7095,0.011916631
2444008.0,1361.6942,0.011726554
2444009.0,1361.7271,0.01144662
2444010.0,1361.7367,0.010454608
2444011.0,1361.6697,0.0094359456
2444012.0,1361.7319,0.0084613512
2444013.0,1361.8928,0.0079842807
2444014.0,1362.2351,0.0084841184
2444015.0,1362.1654,0.008321385
2444016.0,1361.8481,0.0075588457
2444017.0,1361.9213,0.0083687496
2444018.0,1362.1063,0.0085301669
2444019.0,1362.4565,0.010261874
2444020.0,1362.4192,0.010140468
2444021.0,1362.3688,0.0097797494
2444022.0,1362.2274,0.0091278405
2444023.0,1362.2955,0.0091442718
2444024.0,1362.2334,0.0089877969
2444025.0,1362.044,0.0085837962
2444026.0,1362.0125,0.0096891572
2444027.0,1361.2028,0.0095678856
2444028.0,1360.6557,0.010782523
2444029.0,1360.8495,0.012382291
2444030.0,1360.6659,0.012418036
2444031.0,1361.1417,0.013216251
2444032.0,1361.191,0.014439598
2444033.0,1360.7162,0.012992769
2444034.0,1360.8626,0.012695202
2444035.0,1360.4397,0.013152359
2444036.0,1360.366,0.011642955
2444037.0,1359.8781,0.011214944
2444038.0,1361.2614,0.0099413014
2444039.0,1360.5047,0.0087370177
2444040.0,1360.8218,0.007948235
2444041.0,1361.4019,0.0077170926
2444042.0,1361.7185,0.0079857532
2444043.0,1361.617,0.0077246486
2444044.0,1361.8015,0.0073753015
2444045.0,1361.8419,0.0076932503
2444046.0,1361.6811,0.0077296524
2444047.0,1361.971,0.00853237
2444048.0,1361.8207,0.008182997
2444049.0,1361.9021,0.0077413052
2444050.0,1361.833,0.0077775251
2444051.0,1361.9406,0.0084739746
2444052.0,1362.0965,0.008887306
2444053.0,1361.3825,0.0085557634
2444054.0,1361.8668,0.0089274731
2444055.0,1361.786,0.0096814943
2444056.0,1361.7824,0.010237954
2444057.0,1361.7082,0.011917239
2444058.0,1361.3825,0.01208626
2444059.0,1361.7213,0.013595863
2444060.0,1361.6794,0.014025533
2444061.0,1361.4414,0.012350309
2444062.0,1361.2835,0.012083443
2444063.0,1361.6523,0.012617836
2444064.0,1361.5983,0.011637312
2444065.0,1361.587,0.010052203
2444066.0,1361.327,0.0093344727
2444067.0,1361.6178,0.0084266573
2444068.0,1361.6451,0.0076536863
2444069.0,1361.6374,0.0067203978
2444070.0,1361.6195,0.0069272089
2444071.0,1361.5814,0.0066020296
2444072.0,1361.5953,0.0069123643
2444073.0,1361.4373,0.0067386093
2444074.0,1361.3579,0.0069065096
2444075.0,1361.5689,0.0078012193
2444076.0,1361.4817,0.0081457639
2444077.0,1361.3008,0.0077492634
2444078.0,1361.4834,0.0079354261
2444079.0,1361.7558,0.008106528
2444080.0,1361.504,0.0078184463
2444081.0,1361.8081,0.0087603075
2444082.0,1361.4874,0.0085324532
2444083.0,1361.8709,0.0095705907
2444084.0,1361.9146,0.0091102696
2444085.0,1361.9585,0.0097356418
2444086.0,1361.6957,0.0084706175
2444087.0,1362.0306,0.0095293699
2444088.0,1361.9724,0.0088460632
2444089.0,1362.1348,0.0090020557
2444090.0,1362.0436,0.0081778804
2444091.0,1362.0185,0.0077835014
2444092.0,1361.9991,0.0078487201
2444093.0,1362.1245,0.0081621908
2444094.0,1361.9175,0.0081905382
2444095.0,1361.7587,0.0079450139
2444096.0,1361.8253,0.0081243035
2444097.0,1361.8756,0.0081724138
2444098.0,1361.7263,0.0083071156
2444099.0,1361.7569,0.0083257398
2444100.0,1361.7319,0.0084613512
2444101.0,1361.6484,0.0088040272
2444102.0,1361.5644,0.0090418654
2444103.0,1361.6056,0.0086201159
2444104.0,1361.6369,0.0089323525
2444105.0,1361.6082,0.009397593
2444106.0,1361.3324,0.01067808
2444107.0,1361.4285,0.011149218
2444108.0,1361.1195,0.011437416
2444109.0,1361.0607,0.011953652
2444110.0,1361.1899,0.012382094
2444111.0,1360.721,0.012482177
2444112.0,1360.598,0.012655327
2444113.0,1361.2222,0.011918891
2444114.0,1361.3188,0.011450299
2444115.0,1361.5951,0.011236694
2444116.0,1361.8922,0.010656739
2444117.0,1361.915,0.010068638
2444118.0,1362.0591,0.009917635
2444119.0,1361.8538,0.0090019763
2444120.0,1361.4376,0.0088746985
2444121.0,1361.3657,0.0096616367
2444122.0,1360.9148,0.0096799736
2444123.0,1361.1711,0.0093312974
2444124.0,1361.1921,0.0099694625
2444125.0,1361.1047,0.0098849799
2444126.0,1361.2548,0.0089209669
2444127.0,1361.6049,0.0088239757
2444128.0,1361.5636,0.0089693643
2444129.0,1361.4486,0.0099153726
2444130.0,1361.1967,0.0096117631
2444131.0,1361.1768,0.0099636662
2444132.0,1361.7987,0.010232207
2444133.0,1361.8236,0.010223533
2444134.0,1361.8348,0.010491388
2444135.0,1361.5153,0.011077918
2444136.0,1361.7621,0.012088567
2444137.0,1361.6257,0.012095677
2444138.0,1361.5643,0.011572482
2444139.0,1361.7884,0.012881881
2444140.0,1361.8481,0.013317387
2444141.0,1361.7429,0.013645714
2444142.0,1360.9571,0.012267019
2444143.0,1361.3448,0.013768264
2444144.0,1361.4504,0.012595457
2444145.0,1361.0366,0.011420187
2444146.0,1360.8907,0.010699763
2444147.0,1360.4611,0.010433018
2444148.0,1361.0902,0.0097552073
2444149.0,1361.0807,0.0095268321
2444150.0,1361.4186,0.0091487965
2444151.0,1361.8496,0.0092566806
2444152.0,1361.6838,0.0096295761
2444153.0,1361.3812,0.010142187
2444154.0,1361.1731,0.0096849283
2444155.0,1360.8996,0.010546716
2444156.0,1360.8393,0.010811055
2444157.0,1361.0318,0.011282878
2444158.0,1360.8984,0.01176839
2444159.0,1360.873,0.011325205
2444160.0,1361.5226,0.01221348
2444161.0,1361.79,0.012279344
2444162.0,1361.9105,0.012861013
2444163.0,1361.87,0.013711877
2444164.0,1361.8785,0.014177386
2444165.0,1361.7483,0.014668558
2444166.0,1361.6221,0.013774536
2444167.0,1361.7622,0.013752459
2444168.0,1361.8051,0.013699917
2444169.0,1362.3716,0.013802695
2444170.0,1362.5817,0.012924969
2444171.0,1362.1018,0.012142945
2444172.0,1361.8394,0.010935722
2444173.0,1361.8185,0.01081694
2444174.0,1362.0721,0.011428777
2444175.0,1361.8436,0.010216741
2444176.0,1361.7248,0.010526057
2444177.0,1361.5456,0.011131282
2444178.0,1361.8815,0.011601952
2444179.0,1361.6607,0.012077591
2444180.0,1362.0164,0.012110073
2444181.0,1361.9771,0.012659679
2444182.0,1362.307,0.013192147
2444183.0,1361.9711,0.012391885
2444184.0,1361.8663,0.013713947
2444185.0,1361.7442,0.016764982
2444186.0,1360.8777,0.018751664
2444187.0,1359.4552,0.017640078
2444188.0,1360.5876,0.020752938
2444189.0,1360.287,0.018555983
2444190.0,1362.0106,0.019222647
2444191.0,1360.9565,0.017227049
2444192.0,1361.6329,0.016491459
2444193.0,1362.3538,0.016920251
2444194.0,1362.4996,0.015926663
2444195.0,1362.1069,0.014389251
2444196.0,1362.0639,0.014103026
2444197.0,1361.7111,0.012448962
2444198.0,1362.0207,0.012081502
2444199.0,1361.911,0.0098796614
2444200.0,1361.65,0.009316991
2444201.0,1361.3974,0.0090167497
2444202.0,1361.5224,0.0092559008
2444203.0,1361.3876,0.0085671858
2444204.0,1361.7937,0.0083819424
2444205.0,1361.9424,0.0085376499
2444206.0,1361.8993,0.0078178704
2444207.0,1361.8476,0.0078069498
2444208.0,1361.8915,0.007984486
2444209.0,1361.8717,0.0083012493
2444210.0,1361.9726,0.0092067002
2444211.0,1361.591,0.01024509
2444212.0,1361.4602,0.011105494
2444213.0,1361.494,0.01256942
2444214.0,1361.6529,0.012686487
2444215.0,1362.6475,0.014396067
2444216.0,1362.3561,0.014864821
2444217.0,1362.3652,0.015867063
2444218.0,1362.7217,0.016335686
2444219.0,1362.6256,0.016334748
2444220.0,1363.1341,0.016838412
2444221.0,1363.0473,0.016478021
2444222.0,1362.5155,0.014966855
2444223.0,1362.4553,0.014097064
2444224.0,1362.3877,0.013008422
2444225.0,1362.1683,0.011535093
2444226.0,1362.2217,0.010922457
2444227.0,1361.5693,0.0087629122
2444228.0,1361.6908,0.0091062369
2444229.0,1361.2582,0.0075719691
2444230.0,1361.4427,0.007875361
2444231.0,1361.1089,0.0069150612
2444232.0,1361.2179,0.0070707964
2444233.0,1361.4858,0.0071215302
2444234.0,1361.5301,0.0069570691
2444235.0,1361.6661,0.0071106327
2444236.0,1361.7157,0.0072680272
2444237.0,1361.7896,0.0085056576
2444238.0,1361.7815,0.0086631132
2444239.0,1362.2394,0.010302159
2444240.0,1362.3638,0.010842225
2444241.0,1362.3482,0.011046137
2444242.0,1362.3575,0.011962492
2444243.0,1362.3365,0.013488328
2444244.0,1362.3546,0.013688872
2444245.0,1362.5451,0.015176669
2444246.0,1362.1788,0.014997208
2444247.0,1362.1032,0.015295597
2444248.0,1361.5912,0.015121037
2444249.0,1361.5863,0.014982401
2444250.0,1361.6143,0.014884882
2444251.0,1361.417,0.01497009
2444252.0,1361.9196,0.013485565
2444253.0,1362.1747,0.012595626
2444254.0,1362.4441,0.011866112
2444255.0,1361.9583,0.01018021
2444256.0,1362.096,0.0098892134
2444257.0,1361.9699,0.0096025213
2444258.0,1361.9096,0.0094230711
2444259.0,1361.6324,0.0079151922
2444260.0,1361.533,0.0072399108
2444261.0,1361.5384,0.0077440695
2444262.0,1361.5234,0.0080612885
2444263.0,1361.5639,0.0078024944
2444264.0,1361.5239,0.007494457
2444265.0,1361.6199,0.0074722754
2444266.0,1362.053,0.0089907309
2444267.0,1361.7273,0.0085209649
2444268.0,1362.0731,0.010147989
2444269.0,1361.926,0.010512851
2444270.0,1361.5508,0.011278674
2444271.0,1361.8223,0.013063095
2444272.0,1361.6775,0.013281308
2444273.0,1361.8176,0.013741262
2444274.0,1361.1414,0.013202264
2444275.0,1361.374,0.013747926
2444276.0,1361.0932,0.013108991
2444277.0,1361.119,0.013026096
2444278.0,1361.2641,0.012453085
2444279.0,1361.0291,0.010941265
2444280.0,1361.3161,0.0099760233
2444281.0,1361.3333,0.0097710236
2444282.0,1361.7544,0.010916043
2444283.0,1361.4848,0.010562017
2444284.0,1361.5515,0.010463993
2444285.0,1361.6908,0.01066705
2444286.0,1361.2007,0.010246213
2444287.0,1361.6732,0.010808895
2444288.0,1361.8023,0.01036362
2444289.0,1361.7746,0.0097246807
2444290.0,1361.6182,0.0086228981
2444291.0,1361.7993,0.0087624797
2444292.0,1361.4012,0.0077829433
2444293.0,1361.6705,0.007932028
2444294.0,1361.5948,0.0079635405
2444295.0,1361.6364,0.0081478387
2444296.0,1361.6271,0.0080397633
2444297.0,1361.8055,0.0095242662
2444298.0,1361.703,0.0094578651
2444299.0,1362.1124,0.01174617
2444300.0,1362.2198,0.011577835
2444301.0,1362.39,0.011593981
2444302.0,1362.3375,0.010442373
2444303.0,1362.2843,0.011049115
2444304.0,1362.0592,0.010733731
2444305.0,1361.9155,0.010134155
2444306.0,1361.908,0.0095928854
2444307.0,1361.7198,0.0085228888
2444308.0,1361.8689,0.0081160534
2444309.0,1361.9313,0.0081053735
2444310.0,1361.9749,0.0083148078
2444311.0,1362.0949,0.0083925127
2444312.0,1362.0138,0.0079226656
2444313.0,1362.2686,0.0084313024
2444314.0,1362.1356,0.0077232222
2444315.0,1362.1882,0.0077699235
2444316.0,1362.3214,0.0081856881
2444317.0,1362.1816,0.007888478
2444318.0,1361.9297,0.0080038608
2444319.0,1361.9978,0.0085915181
2444320.0,1361.9291,0.0082906525
2444321.0,1361.8405,0.008752461
2444322.0,1362.1433,0.0092110118
2444323.0,1362.0657,0.0093926045
2444324.0,1362.3227,0.010406816
2444325.0,1362.4705,0.011509031
2444326.0,1362.2318,0.011239603
2444327.0,1362.3106,0.012910371
2444328.0,1362.1505,0.012772951
2444329.0,1361.9942,0.012780524
2444330.0,1361.4683,0.011313637
2444331.0,1361.7037,0.011186725
2444332.0,1361.6881,0.010013095
2444333.0,1361.8381,0.008623701
2444334.0,1361.5817,0.0083061658
2444335.0,1361.3245,0.0081980492
2444336.0,1360.6668,0.010867091
2444337.0,1359.9233,0.0098118936
2444338.0,1360.0437,0.012325676
2444339.0,1359.7933,0.011297009
2444340.0,1360.0206,0.011806
2444341.0,1360.341,0.012520889
2444342.0,1360.5133,0.013490345
2444343.0,1361.2819,0.012357465
2444344.0,1361.1881,0.01221436
2444345.0,1361.4434,0.01151916
2444346.0,1362.2114,0.011685871
2444347.0,1362.0993,0.010141239
2444348.0,1362.2947,0.010040341
2444349.0,1362.3526,0.01084472
2444350.0,1362.0473,0.010711124
2444351.0,1362.2033,0.011392308
2444352.0,1361.8814,0.011179908
2444353.0,1361.6066,0.011007292
2444354.0,1361.6015,0.011145334
2444355.0,1362.0156,0.011389195
2444356.0,1362.1474,0.011601462
